Group,Contrast,Correlation,Energy,Homogeneity,LBP_Entropy,Gabor_Mean,Wavelet_Energy
Generic,189.79942003275102,0.9715325162833559,0.024257959508732916,0.22416796853946627,5.049834128760744,28.340631808278868,3.3195855978260878
Generic,1536.6081623931625,0.7664538273897407,0.01415704771434719,0.10441126261497706,4.604530381985236,68.40356495307167,16.15924701365188
Generic,673.8268094679186,0.9065579640179013,0.03445589035654666,0.21356440980535593,4.760609137188885,52.50724853515625,9.2786572265625
Generic,981.729125097809,0.8819441294215076,0.009065494700348016,0.08969262743940122,4.8337540790466305,65.81103271484375,12.87966796875
Generic,1428.763201330898,0.8449600666807697,0.012013939899816813,0.07234633622487734,5.017495869593867,85.54269856770833,15.270104166666666
Generic,1307.9571563641107,0.815250030659421,0.0115454941501186,0.07119807310624021,4.820790282645237,76.351689453125,14.754095052083333
Generic,1669.1985347731982,0.8791198938719532,0.010892132854966853,0.08464395172795873,4.712792215646877,74.67102325046041,16.182904411764707
Generic,1961.234648840206,0.74300165331987,0.008570988205251822,0.054485467981992754,4.7673355665467785,83.8134837962963,18.290695730452676
Generic,1079.3385172143974,0.8673214539788971,0.008835117952826703,0.0788165022834282,5.096267857961545,83.08002278645833,10.272115885416667
Generic,1285.9147398278562,0.8023753205645533,0.008189353709095301,0.06538094533875279,4.837096071249802,76.23183268229167,13.712779947916667
Generic,900.7413845550533,0.7564023928209337,0.01131975334741211,0.07395129129784528,4.8139619815708095,73.44723360655738,12.511966997663551
Generic,1084.623904538341,0.8278612192326932,0.009529020815841699,0.07915298655071568,4.855786224248905,69.803271484375,11.22275390625
Generic,780.4527288732395,0.9344286600302395,0.011537227270028368,0.09942103165754879,4.471906224092488,41.8901171875,10.033072916666667
Generic,3329.7910834800473,0.5899427839493501,0.006798456167727817,0.04213632486995387,4.509571542032248,91.49211431498829,26.114025992990655
Generic,1815.3029932332654,0.837989884946577,0.013166303116124066,0.12040489733456314,4.765850773758341,70.1059492370892,13.089333920187794
Generic,894.6392984930975,0.8899220488121632,0.015228628707557411,0.11390721197379383,4.782943629917682,64.8657460387324,12.105267018779342
Generic,1042.8575403498937,0.9089867947972091,0.01732110062741738,0.12780168245016515,4.999502742800594,70.7720557369403,11.884200093283582
Generic,1532.9947700776606,0.7074036623346899,0.0077542766061539856,0.054220240498615735,4.61481033676834,70.77193354800937,18.129030373831775
Generic,596.5148058489826,0.9277907903445037,0.016715564229885706,0.1305448204841231,4.739128380516546,47.121572265625,7.6410205078125
Generic,1250.1358490011537,0.8826020246333293,0.009351379639944505,0.08999175299006537,4.869416334607527,58.22027948943662,12.583245305164318
Generic,924.9089223816419,0.5967782035459006,0.011778989135529504,0.081587026509256,5.086262986131525,80.42463492990655,10.786828271028037
Generic,1268.5105699008873,0.7828154762313708,0.051894952639077355,0.1045604658834203,4.608071819651588,74.17657877604167,13.725631510416667
Generic,946.5409094024122,0.799051229911087,0.009095707539624213,0.04960340621511696,4.72092747757875,80.44929567833698,13.17275518558952
Generic,449.5768757163794,0.9091779975802207,0.009486368463471664,0.07438134025192436,4.556421399737288,41.407238520408164,11.193134898190046
Generic,462.09388041210224,0.9161079551097834,0.009952096916564797,0.08507861093846769,5.169201931912418,66.95408528645834,8.070149739583334
Generic,110.60520344287951,0.9691518821431323,0.015012805776697006,0.1255721711559793,4.8191683264715515,17.034391276041667,4.928072916666666
Generic,464.6591732243559,0.9575841449925903,0.016044970283836488,0.19014481336632771,5.190600522954762,46.60184389810426,5.797220031545741
Generic,1339.638572639541,0.8128682943345804,0.05059389248169416,0.10529078628415275,4.767446860523584,77.07204427083333,16.16919921875
Generic,2567.798875195618,0.7475886140172154,0.010647124231896819,0.08481610728749836,4.60858621300363,77.68615966796875,14.9902880859375
Generic,970.4046978820597,0.8922360678334645,0.0165020042103464,0.2428651292727327,5.067284277959144,51.05246942371476,8.975765728476821
Generic,1508.8515689861656,0.8413949055632544,0.010501111101301601,0.07384131627070316,4.741673840846132,78.00259683098592,16.329218016431923
Generic,911.477865805947,0.8482125390675757,0.013740475982648107,0.10400480221229601,4.970223120229634,64.93688151041667,11.266256510416667
Generic,1789.718798904538,0.8003884821110638,0.022277817704262202,0.0848806117743585,4.900953492672101,86.029306640625,16.507376302083333
Generic,1285.2353207236843,0.880694435555004,0.025145707680259543,0.19440542780438602,4.588704890408389,55.955303263546796,7.078468237704918
Generic,886.8327955612464,0.8988750657728035,0.01146737371849785,0.14882535354701504,5.019943683167524,51.3910625,10.131494318181819
Generic,1156.1611160015648,0.8065831406932469,0.008494809283919805,0.05636474185415054,4.766864466376721,77.15355224609375,12.660126953125
Generic,667.4535895931142,0.8402801765428907,0.010097585731065816,0.07812074839500058,4.842484783633937,65.08336263020833,10.221555989583333
Generic,1664.5232474488669,0.7078594987325189,0.007697077094646952,0.04593007653161454,4.624891052429454,76.31296977124182,17.412452445652175
Generic,1511.8176912167448,0.5738723982677185,0.010471735018130169,0.07790128823418585,4.57241970844754,60.444169921875,17.1523583984375
Generic,809.180738346289,0.8975629755863704,0.029861666306126185,0.14852456531968714,4.633465382046299,41.326997950819674,10.322386098130842
Generic,809.6620984074382,0.9166666059247557,0.009278083509914511,0.10260893658203012,4.91506883621603,61.975187653186275,10.361626838235294
Generic,517.7121245994487,0.9676374224598696,0.02818982792302627,0.22449368613584164,5.193781793396221,39.111340311986865,6.342064549180328
Generic,2418.009829468615,0.6609042109843187,0.0072089522193129335,0.04581718764007439,5.039683507190172,101.25885172716627,17.360455607476634
Generic,500.5425495824635,0.9021467353520278,0.011308730076135023,0.09399722981369628,4.822474127357708,56.781344401041665,9.740006510416666
Generic,909.9334252200255,0.73181802667146,0.008815002472661471,0.050121777717209964,4.905144014473484,72.01310206422018,13.372971616972476
Generic,787.2148790176959,0.9231460134543864,0.011197695842432203,0.13048085034443907,5.0153464871187845,54.842438489819,9.41731476244344
Generic,952.116478384194,0.8594551909163136,0.010418283490537607,0.12264287217047207,5.098578850671252,39.432216796875,9.177744140625
Generic,900.6668231611893,0.9220587504158352,0.014790402679508194,0.11503292680166226,4.98854278374212,66.62550537109375,10.5538525390625
Generic,1146.2938460010596,0.8506828896466105,0.020748532605269963,0.12276292246675874,4.223996101689873,34.69588068181818,9.186755010548524
Generic,542.2063445487742,0.8898415881648709,0.010763059709129798,0.08422412278663395,4.67952179572974,53.61342122395833,9.253059895833333
Generic,2703.9895702921235,0.7368999266839422,0.008917121497623892,0.07546825865796047,4.690087779048708,77.90252278645833,22.177467447916666
Generic,1058.8367305685967,0.8402569046117462,0.008815542806764037,0.0857245539691354,4.94331357237206,71.89407552083334,13.88546875
Generic,712.2825965447154,0.919858689024264,0.018772065887612786,0.1556319412442866,5.0011221208644985,43.07368607954545,7.465508319805195
Generic,1660.7406662195392,0.6587669076382923,0.007150025630657095,0.04402478088043515,4.764307057470165,90.63120242974239,16.978249123831777
Generic,1311.9371930803575,0.8837736978960476,0.013417190253920741,0.0794311870166299,4.987946728878833,79.69626856435643,13.205255681818182
Generic,195.21187402190924,0.97955576599698,0.01820838259816944,0.1402224779062289,4.816888495851463,31.185234375,5.660514322916667
Generic,689.5270515453834,0.931230893510758,0.021039334100858297,0.20176682809231664,4.818904207233544,39.8522607421875,8.7763818359375
Generic,592.2957770931142,0.9239144613450077,0.02395928253075602,0.17770265401188415,4.664396533353621,34.60632080078125,8.2354248046875
Generic,801.4014060054774,0.937061910648059,0.011787847426492358,0.11719305635882901,4.78025673881294,53.70490966796875,9.4999365234375
Generic,1441.863970803991,0.7278193227914407,0.008339557216598511,0.05530093729776637,4.723218102467082,73.27019174473068,17.23228679906542
Generic,685.9276669274909,0.717748290652445,0.010664368177971582,0.05444468957145218,4.910721926624944,71.69603515625,11.713665364583333
Generic,1360.5418294803603,0.8034601254079404,0.010841873395938147,0.10450580471936315,4.822302825539095,71.15953073937908,13.779488357843137
Generic,460.28117283950616,0.9241622967275086,0.015985277491775408,0.19789720332812494,4.85244935050283,30.35908340669014,4.498057878521127
Generic,1400.8759585289515,0.8123239102591893,0.008989969051452691,0.06619686403346801,4.779805170564824,77.22460611979167,15.51099609375
Generic,1168.9405386019823,0.774547003568764,0.007694425586377347,0.0537938203276717,4.7704411087337775,74.88028971354167,16.286360677083334
Generic,330.0645833333333,0.9552429562652728,0.03137138363433407,0.15501027353615374,4.512535622274277,24.6457373046875,5.496474609375
Generic,448.85531580286323,0.9391955813862566,0.01287702989040521,0.07655738407764029,4.601228171279052,43.40204484811166,8.622658811475409
Generic,1267.1338987958704,0.8166058667017714,0.007755063203589686,0.06912371892853132,5.0188276804312215,78.49252208939708,12.915553682572614
Generic,1277.2669575623677,0.593193925806957,0.008847621666793738,0.0454330915710869,4.2918293686386715,58.90715808823529,17.704210680751174
Generic,1319.70538275952,0.805176258842378,0.011964348686156753,0.07187403659106531,4.865869583151704,86.31251627604166,13.434010416666666
Generic,2855.0681041914745,0.6344955942494576,0.008544293313828938,0.05416194854514777,4.797130258432948,95.11172253634895,19.551668346774193
Generic,1850.395467549798,0.7932723962841459,0.01134109805802962,0.1279073446309962,4.901498967061739,74.00695836743044,15.408481413398693
Generic,1228.2704418995859,0.7892288604865085,0.007545651320862055,0.04134026452630049,4.303202022942303,49.84217135847108,19.405197572314048
Generic,1682.8798987000328,0.7268010605800771,0.006648395764555522,0.04210821562153093,4.794690406527326,87.5630305913349,18.843319217289718
Generic,1054.7082485654669,0.782940618280862,0.008068967249793885,0.0646931978569278,4.691128625578835,67.58821940104167,13.755670572916667
Generic,1385.3332127021386,0.7691507137622421,0.007672934182172224,0.058425539069847224,5.034985110648159,89.175498046875,13.3056640625
Generic,1609.7729766577609,0.7376423570675789,0.011291645194308489,0.07416421244353169,4.71940278850232,74.75748682669789,16.48342581775701
Generic,1351.9454431507074,0.7550507092318226,0.013729647036953771,0.07853236268356191,4.93039853363209,80.39959382318501,14.213733936915888
Generic,898.8698919209702,0.904768924333491,0.012607605515989845,0.11260628844802525,4.975343864051863,63.96492919921875,10.0144580078125
Generic,1908.0491034167972,0.5585923458977846,0.007235729030159008,0.04188870932384193,4.529058544430407,82.793564453125,20.6965625
Generic,1205.3283128625849,0.8099947020969105,0.00983454499185593,0.08671822146370373,4.853965093516569,64.54054608585858,12.579202368951613
Generic,1624.9945878977567,0.8378376798827941,0.009328581103990766,0.09617262082754946,4.9466848211065955,69.756015625,14.638658854166666
Generic,694.5064195357329,0.9021937677868407,0.009927224578416986,0.0682322999246901,4.350949160446251,57.097900390625,11.930104166666666
Generic,925.6805789197846,0.8165664580020209,0.030202746060633293,0.1231875909995996,4.811624289891025,77.1169350117096,10.994071261682244
Generic,972.1713133065705,0.8928921943589868,0.01132069407769874,0.10783163533402301,4.779458501610613,57.67691066576087,11.304245923913044
Generic,660.5776726330205,0.9293599042355096,0.012864896655153123,0.15358497019055609,4.79302971258085,45.3663232421875,7.316796875
Generic,1761.5252151799682,0.8450070438700509,0.01482856086591399,0.07836349324593667,4.736194014958387,76.99686197916667,19.329934895833333
Generic,1145.6628461431078,0.8037180226085965,0.008376638838314526,0.07753510292977844,4.966832118191721,76.61434492370893,13.277303403755868
Generic,2103.645681671729,0.6451388558542501,0.007361331385029696,0.05822456414483638,4.706107380370822,82.04401838235295,21.06106220657277
Generic,1802.628611038622,0.7434111172440195,0.007640075487377151,0.05433589460315909,4.777266326797054,86.4028125,18.356640625
Generic,619.3966280320816,0.8564797915902695,0.010352778467248637,0.08719840970801548,4.886305468774603,49.03767333984375,10.569677734375
Generic,340.47647215136044,0.9581619689240755,0.01214396600398433,0.11356119592463776,4.812105463123015,41.09458297962649,6.942383474576271
Generic,2545.659366849244,0.6321167198944094,0.006464534205825902,0.04491962052735626,4.804132059170729,93.09790364583333,19.342395833333335
Generic,1963.622076004075,0.7938024454548714,0.011455825960362416,0.0913707108782165,4.8992468844736,83.21116909005629,16.343275983146068
Generic,263.2488364038116,0.9300854726774346,0.015204226811470161,0.1551026630886104,4.836527106212837,27.679207895799678,5.4006149193548385
Generic,380.8631671142539,0.9491736509800253,0.011209745318705697,0.14036148062641443,5.056687141841435,50.68568672839506,5.670479681069959
Generic,1184.4104361853945,0.7746350799079246,0.008128685158581698,0.06042582770287128,4.961124438121059,82.30804997246696,13.718089207048457
Generic,1398.4981913337947,0.7270085486572259,0.008965910524753392,0.06312282233954018,4.915750035930215,82.5128293325527,15.09297605140187
Generic,1102.5625912884716,0.719101579065553,0.008963392694674265,0.06132148759878314,4.744188001295777,65.19031901041667,13.570084635416666
Generic,1754.5430469886717,0.8226942980804948,0.008443973646535699,0.08145367246930585,4.829118216274622,82.1284287177986,17.069063960280374
Generic,975.695432022466,0.910927731493932,0.009263870160248985,0.07357977160611086,4.783536633757558,65.12357101616628,12.597890264976959
Generic,1154.167442618675,0.7949329372479277,0.008389490524053335,0.07084452955943298,4.822663356939641,69.155751953125,13.344993489583333
Generic,500.8976445192101,0.8998994805257369,0.013241281318502204,0.09812371968852036,5.0275906662235865,56.74317915690867,8.714464077102804
Generic,1047.468340095216,0.7788659448859041,0.009939822662220418,0.0945819196028701,5.027623389511253,75.78870023419204,12.087609521028037
Generic,956.7057423155285,0.8037887303635719,0.009164504014225538,0.0793589504048039,5.071579860673084,75.3784382370283,11.795423054245283
Generic,2159.9483195754715,0.7261688606766444,0.008884273139569805,0.08252018375948528,4.692946542614964,73.06970449790795,19.768521182008367
Generic,897.739410537298,0.8034769075881684,0.008930053213832273,0.07835894414667895,5.019186556630062,77.25570638020834,12.243268229166667
Generic,1140.4054946965744,0.8755326412337855,0.014885859134328798,0.09091063324178335,4.452725817460425,48.24886994949495,11.226556199596773
Generic,835.6709690434272,0.8368938314052531,0.032244033765890114,0.19356465641870957,4.955877706392126,68.14111899882904,9.023138142523365
Generic,599.9327404952592,0.8766273940900442,0.01124204836738516,0.10988309400094227,4.886675163283196,45.20746323529412,10.050330105633803
Generic,1122.3794014084508,0.8985571052716739,0.01814332887433201,0.1271568051136173,4.923795485715494,65.26896484375,11.01177734375
Generic,2499.073687626117,0.7998890756068763,0.012058481965564867,0.06762564902794714,4.73238180120497,84.06915159287257,21.14705010775862
Generic,1637.1350743348985,0.8762956322528667,0.10787761429171916,0.19548144201508222,4.495497854968231,62.88856689453125,14.8943701171875
Generic,1551.157179186228,0.8425536363245137,0.010011831241302695,0.07734943539608664,4.628310889057084,74.68907877604167,14.710065104166667
Generic,813.532064292597,0.6663278159099264,0.010677494168344044,0.06286864804728719,4.762004108091161,67.73756823144105,12.952558679039301
Generic,2214.598052366486,0.7373649207821257,0.01564863705718298,0.11618804167633387,4.691782824693284,76.00669971113446,14.79719012605042
Generic,1060.8866862376444,0.8457105744510853,0.008094081831028024,0.06425922415956885,5.029112459888455,77.39747145784543,13.120516939252337
Generic,1664.9969679186227,0.7216247260713203,0.030439934022612785,0.086652307721578,4.6567502682984125,71.63209635416666,17.546666666666667
Generic,357.7952047413794,0.9195610434759871,0.012684799440339027,0.09175006025088064,4.9838900574278036,51.39123386150235,6.898076171875001
Generic,2463.877412623891,0.7763931980872738,0.040769109385002084,0.12365295783928866,4.4357598736025805,83.30802755376344,19.64307939914163
Generic,876.7857866151157,0.8747053641627263,0.010652412354350452,0.1149102555647247,4.876715199729157,51.55789327094474,9.213956850533808
Generic,843.2334544411804,0.870914076994159,0.010030268092041696,0.11095659003137155,5.128005554987339,73.65755969785575,8.997324902723735
Generic,1960.429152315821,0.7442812864782217,0.007165787297205947,0.059715301812028505,5.089434189425781,91.6845765063425,15.584553006329115
Generic,896.8072965571205,0.8721305316595118,0.008477902912437704,0.06465037786485708,4.812431615943299,70.036474609375,12.493502604166666
Generic,225.36242261395068,0.9743286848267685,0.017681401515436256,0.18641844573857133,4.988705496851412,28.78040241745283,3.9160033411949686
Generic,686.9850816705791,0.8564163714075267,0.011716858399896671,0.12365936399213619,4.824185327502763,52.13988037109375,10.128505859375
Generic,1071.4576902386543,0.8994801751839725,0.01221916822755709,0.14396166110262396,4.906662090685575,68.59943603515624,10.1722314453125
Generic,517.5503912363067,0.965442864936454,0.07471815696669787,0.23725847900252514,4.6868353960071,43.0861083984375,5.6414404296875
Generic,1696.6064521144278,0.7513979571829468,0.007215037042579407,0.05750999552432066,4.606227367182056,70.52537220843672,18.231288675742576
Generic,1430.2047820981213,0.8754214084874739,0.01839970185187031,0.10157758747301499,4.909573553197629,76.63227213541667,13.854296875
Generic,501.4046385954617,0.8265211538245529,0.014487706077615807,0.07859844449896637,4.873362907504264,70.48657958984376,7.5566552734375
Generic,1312.561216061803,0.8715789905851921,0.008910204206888182,0.08466248513249862,5.065584530613589,76.24200148809524,14.858575148809523
Generic,1495.2323193792379,0.7953034540120181,0.00998599112528686,0.07502797135233741,4.763012991491009,71.99000651041666,16.3798828125
Generic,1201.1349561737804,0.8896092401241219,0.009514895568683079,0.09867976207534912,4.648600040166122,49.46429703346856,11.37980136639676
Generic,797.2781662393592,0.914998969528623,0.03869805814279535,0.19488563687569707,4.566135512528842,52.000825576241134,7.885843306737589
Generic,1541.0386688184665,0.8904401155483185,0.015854439324479032,0.13239477564439403,4.583876180690421,53.69279052734375,12.715517578125
Generic,381.68596320877174,0.9708244845570868,0.034378713724545956,0.2535551452074021,4.879096837090228,34.41940964818763,3.8722805851063837
Generic,1459.9478008401286,0.7517868386240263,0.008242732543320558,0.06270578886629305,5.072593610232346,86.48113692434211,11.869094366776316
Generic,1039.3607180423157,0.9007190904127929,0.011107031952542626,0.11353776440452464,4.821901399914636,67.3664336943794,9.983863901869158
Generic,1493.3066053981547,0.7489928708224894,0.00751236284429158,0.06179653726521726,4.879234721151325,76.71112753378378,14.967072876447876
Generic,1015.689339287759,0.8597201754621386,0.010678880219531423,0.09154637991682969,4.939486184937808,69.85965349437149,12.407947097378278
Generic,1514.2346354997014,0.7416066215422621,0.007662224787226363,0.05552471185744864,4.702119311699566,81.40882977166277,17.072554030373833
Generic,1404.5734683281414,0.6707631747838686,0.008310485472993036,0.05359949762757998,4.796906437249811,85.27238609813084,15.683484228971963
Generic,1818.5559663536771,0.7322045437182082,0.008011429496459697,0.0623493016314241,4.8216318989215745,80.72422526041667,17.88513671875
Generic,887.739360817684,0.9201054901152232,0.014812563151960122,0.13085850256574633,4.959313726208826,62.22552490234375,8.8740478515625
Generic,1765.8924393583725,0.7938045010561179,0.009488658863539385,0.07494279297764202,4.6749099103808565,74.09916748046875,17.8808740234375
Generic,1949.318645670318,0.7646921346265837,0.006685764141436602,0.05521419521113751,4.815529203113114,87.14882486979167,20.20119140625
Generic,2168.955604123174,0.7444549030661944,0.007160469195930175,0.05195054144325795,4.832289892903653,90.40180338541667,19.18899088541667
Generic,986.2837022132798,0.8919980270539795,0.012202791852826092,0.10372154972147812,4.765222880587471,60.03242461943794,10.994166179906543
Generic,1387.7017703442878,0.8820607167477021,0.01239760602530344,0.1104627659630034,4.751292220393042,62.850341796875,15.245540364583333
Generic,1861.9236681483333,0.7083808752678328,0.007155102041079427,0.04703744121109267,4.830169342223865,91.42218334257207,18.35342920353982
Generic,918.3891855764214,0.8471645580154922,0.009086821475661908,0.08236835331749165,5.02828417473929,69.04808268229166,11.70412109375
Generic,1264.1826584507046,0.6948315771116736,0.008564803955406576,0.04721600828028422,4.681055730306028,78.57606770833333,15.8980859375
Generic,1037.2546850547733,0.8201746818135222,0.011074512822875854,0.12409471446600666,4.893867563467566,69.22935546875,11.015442708333333
Generic,1771.4304185770359,0.7726980404433879,0.007576231520382752,0.0761434852945761,4.947878845948547,82.41877927400468,16.550832359813086
Generic,788.6420798538622,0.9071264181909695,0.008892641593216337,0.08798697874091137,5.216407730543831,74.81582682291666,9.510807291666667
Generic,3313.1604953391848,0.6251555889713225,0.00613250983968667,0.044509027579690524,4.870583958578569,99.26597826086956,22.714286684782607
Generic,751.9816999217528,0.8378485378611219,0.009646006649425764,0.07830213608953425,5.0182931188067075,72.63886393229167,10.416764322916666
Generic,833.3569756210878,0.9237192292101292,0.020613425277178056,0.11514369176919936,4.6721474236519045,41.609259033203124,13.019769287109375
Generic,946.9890606660798,0.8911590234590835,0.021592730999309893,0.11698797339309545,5.057793002230287,74.37687072753906,8.946185302734374
Generic,1610.09841875326,0.826857157541623,0.020223665821960873,0.11332074746468625,4.672290158288088,77.52135091145833,16.415397135416665
Generic,1486.9354331518582,0.6937128204199018,0.016288979604701208,0.07972931617465386,4.807761252037167,82.60310666079812,14.273261443661973
Generic,1088.4764713541667,0.8574980195314691,0.011288119830028314,0.08588850453912864,4.778126889842744,67.466128508316,11.581710321576763
Generic,2432.2993710830456,0.8231674031992094,0.011904149391375855,0.0774422022370694,4.832053556808175,91.82126247065727,16.326973298122066
Generic,3143.6577740955536,0.7524150366903698,0.00908681211600856,0.06375191388913225,4.902423138318787,101.53378676470588,16.9524941314554
Generic,1896.5186125,0.7595897692700133,0.006848265134438247,0.05255883969631328,4.52963238957031,72.359000748503,19.51828311752988
Generic,1195.8844481266688,0.7947817863743374,0.010051204752642767,0.08227913698468724,4.9520589010991936,76.87158455882353,14.372483861502348
Generic,2091.8831958235983,0.7956629547168008,0.008438932990092575,0.057505848642033945,4.735677312323761,86.15337266899768,19.319789244186047
Generic,583.4978301332288,0.9236302474712492,0.011604743459960135,0.13468635770355553,5.360420276739147,74.48488849765258,6.2905224609375
Generic,2134.3715627095908,0.7359648230198005,0.008439721755692374,0.07268969171787408,5.152481759162692,78.29140076112412,17.792143691588784
Generic,1033.5470124939068,0.86297164317536,0.011305762360559139,0.09924556761045411,4.566824754625747,44.85823331381733,12.059564836448597
Generic,1008.832293296818,0.8926774952736796,0.01705539758463683,0.10397665581791722,5.3337638553792495,77.747626953125,10.139361979166667
Generic,2015.1602927751692,0.7967473204403295,0.01189724094826828,0.07520496246558357,4.9062736067406085,78.951748046875,15.145690104166667
Generic,225.75145800730309,0.9765073079225995,0.013137907159058007,0.1822926521530762,5.1980803829226,34.69392447916667,3.7222760416666674
Generic,878.3192289572864,0.9512058188044397,0.09067536997281193,0.26533460469575065,4.219187505381668,37.736603783444814,7.886094272575251
Generic,1425.7571317171137,0.8650173433378389,0.015779144640441414,0.1305755617587817,4.850386893412226,65.59055567406143,12.381425981228668
Generic,116.71917302425666,0.9746452656032097,0.03419854739864308,0.3373254922125002,5.150906856754412,27.25310302734375,1.7941162109375006
Generic,1154.5794548713043,0.8347547539053045,0.010002582341639745,0.10115966905128615,4.742934963095581,67.76547131147541,12.776431074766355
Generic,1226.1996688879583,0.8981469978736988,0.022259390981838385,0.13745932367085734,4.8424841107879395,64.31117224178404,8.925244140625
Generic,2143.6729558362176,0.736910280478937,0.006528171402265101,0.04353334392188864,4.601771125242677,88.02224911971831,21.155934565727698
Generic,1630.8424988922443,0.8490930334425473,0.012641720330079752,0.12423817314044963,4.913051575886009,69.27173946399346,13.098891952614379
Generic,1526.979733287546,0.7363971031838228,0.00671522321345048,0.03954509559967587,5.191175142929138,96.75870658135284,14.43797901459854
Generic,354.93999730021596,0.9481891779242424,0.011339688958767752,0.09862715575991875,4.756973074215946,41.44036233836207,7.2078461745689655
Generic,1966.6690434272298,0.8358457492705129,0.013172310646500936,0.0963941926637057,4.733648030097249,75.1833984375,17.020146484375
Generic,746.1722222222222,0.9169232809443254,0.009523326186769624,0.10445204900593553,4.762789485132183,46.07310221354167,10.103880208333333
Generic,1600.943784854366,0.6872019720840065,0.040127866184928584,0.10675256793071926,4.798006334820962,87.10582419168591,14.731199596774193
Generic,654.1631919992176,0.9082248400089958,0.01748468402406687,0.13250017175314818,5.06641318385744,64.951591796875,7.9103515625
Generic,1177.133214134234,0.8584369577145889,0.007704137354878849,0.06324176158179068,5.10890750865052,86.03216997663552,12.795933119158878
Generic,1083.0432424363057,0.880716683710173,0.016452407978059806,0.14006235899616562,4.797046691803091,63.298593998410176,13.58327876984127
Generic,1614.3139969140893,0.7545163528002046,0.008569024902082415,0.0671355046285079,4.634549253136744,79.9714980971897,17.26163843457944
Generic,648.5752836463224,0.944648057812798,0.01480938172239518,0.11744914530420537,4.567734443771786,42.7255810546875,9.7053857421875
Generic,191.24627498040752,0.9548000674079812,0.016838072883365574,0.1481031595013896,4.816435291770141,27.95709849374022,4.6245849609375
Generic,2155.4072057672233,0.7828088157890168,0.008627469487278308,0.06287443833896286,4.68350195014365,81.276064453125,18.85119140625
Generic,602.0020515453834,0.9194451873077003,0.011381767501003694,0.1363069704415743,4.8850483700564356,44.63359375,9.1667138671875
Generic,1888.9877809663076,0.6615617922145623,0.006572876157647222,0.04098735263726767,4.663117784976404,85.64923155737705,20.281184287383176
Generic,1658.5433621767033,0.7851617824106685,0.008052572333082954,0.080442304628249,5.110219935094674,85.17485728922716,13.756534754672897
Generic,468.4598371478873,0.9398119032834868,0.01552383424587781,0.19290723329283244,5.127521777005989,44.63718017578125,5.5931787109375
Generic,683.3142124035812,0.8872452639243524,0.011075708261050008,0.0988604404317504,4.878711419184057,59.568319056683585,8.545328336148648
Generic,763.684934956964,0.929412393546377,0.02864387499759857,0.16805737197130813,5.131425225867729,63.37376708984375,7.1744140625
Generic,1380.365489842516,0.7249296807810199,0.013270478777421735,0.06831394033376141,5.037945065249624,91.86890734777518,13.045341705607477
Generic,2720.7625447280525,0.7712679894385938,0.016297867085405777,0.07763641350009842,4.588825272819498,87.28950595238095,20.92758436311787
Generic,1070.0376239561588,0.8624338150691426,0.008087937900666767,0.06781730092840241,4.749179263007774,66.30776692708334,14.075078125
Generic,1200.1015083720897,0.7157857524551975,0.018482602881550958,0.07279783602932788,4.86610366495967,85.6458223298122,13.791461267605634
Generic,1373.2417571400629,0.8955032675524801,0.03100232549551023,0.2681854994105364,4.770771698854424,57.04902587890625,6.242529296875
Generic,1123.6114764740748,0.7734783318104791,0.008528936955027325,0.06506867867056854,5.012902370434303,76.9578626002004,13.55789375
Generic,249.38251895792567,0.9348151380730177,0.015947868914871155,0.12704186545925877,4.84929107148963,37.79084777832031,5.37647705078125
Generic,928.2365735908143,0.9313029388053857,0.05112046317902009,0.16551574215293607,4.666108621052749,49.4969140625,9.181985677083333
Generic,1044.043674973904,0.8521143979716658,0.013363162113064922,0.09844410968753241,5.041521593892721,77.25466796875,11.67892578125
Generic,1691.2288713058142,0.7810090666355941,0.00716397151151331,0.07294448360317617,4.891017502536285,70.97385965815486,16.676834909539473
Generic,1450.307866294992,0.8007413729732351,0.007177803159530564,0.056976953325482235,5.148533131459386,88.61559753417968,13.880902099609376
Generic,2193.6058359415756,0.7149755863427116,0.007409185149569848,0.05261261495395129,4.929442301422757,91.404326171875,18.36876953125
Generic,328.9301376565762,0.943758899349242,0.00998417658206127,0.09726028077895904,4.724261264416348,33.100703125,8.93333984375
Generic,1404.0266757955137,0.7861241691817412,0.008065007012793167,0.06855729508805433,4.9030533050078,84.615517578125,14.228997395833334
Generic,943.47933049687,0.9319555690224152,0.08827637589497667,0.22986876051638622,4.741591350173194,59.23363037109375,7.9577001953125
Generic,602.9341206964007,0.886166443095529,0.011281246179607237,0.10496591947041392,4.811329102711103,53.5321240234375,8.9929443359375
Generic,412.5273131846635,0.9449363090588755,0.01212246984711364,0.1494430689720724,4.706212939048791,37.17913818359375,4.950556640625001
Generic,1227.3628474785353,0.828804599474887,0.012602181394122896,0.10421795003839335,4.803212670256022,65.7302443658281,11.529223326359833
Generic,1510.0376010693794,0.8502595770674696,0.008085845469944787,0.06526876729196758,4.845390651909342,81.87469401041666,15.255006510416667
Generic,315.7841187586736,0.9397084852460887,0.02694519505240634,0.1218076387587633,4.610850692832623,24.447698014937107,7.539647209119497
Generic,1766.5011802295255,0.8272899869961478,0.037028918036826966,0.1039204151132913,4.919619053540671,83.29537109375,14.339524739583334
Generic,610.8515646521661,0.8911282586553709,0.019401950679222166,0.14678960275386913,5.191365158043446,64.12353405898877,7.913330992509363
